ad_id,brand,product_id,timestamp,impressions,clicks
AD8589,Brand B,P001,2023-09-21 13:08:00,2687,66
AD8590,Brand A,P003,2023-09-21 13:09:00,4695,214
AD8591,Brand A,P001,2023-09-21 13:10:00,2561,149
AD8592,Brand C,P003,2023-09-21 13:11:00,4660,206
AD8593,Brand C,P004,2023-09-21 13:12:00,4695,211
AD8594,Brand A,P003,2023-09-21 13:13:00,3845,66
AD8595,Brand B,P002,2023-09-21 13:14:00,2694,224
AD8596,Brand B,P002,2023-09-21 13:15:00,2967,71
AD8597,Brand C,P004,2023-09-21 13:16:00,4568,170
AD8598,Brand C,P003,2023-09-21 13:17:00,1388,171
AD8599,Brand C,P003,2023-09-21 13:18:00,4275,222
AD8600,Brand B,P004,2023-09-21 13:19:00,2633,151
AD8601,Brand C,P004,2023-09-21 13:20:00,2743,194
AD8602,Brand C,P001,2023-09-21 13:21:00,4142,216
AD8603,Brand C,P002,2023-09-21 13:22:00,1601,241
AD8604,Brand B,P004,2023-09-21 13:23:00,3789,137
AD8605,Brand B,P001,2023-09-21 13:24:00,4240,233
AD8606,Brand B,P001,2023-09-21 13:25:00,4630,282
AD8607,Brand A,P004,2023-09-21 13:26:00,3923,206
AD8608,Brand C,P004,2023-09-21 13:27:00,3577,132
AD8609,Brand B,P001,2023-09-21 13:28:00,1389,115
AD8610,Brand B,P004,2023-09-21 13:29:00,2828,208
AD8611,Brand A,P001,2023-09-21 13:30:00,3929,162
AD8612,Brand A,P002,2023-09-21 13:31:00,2388,61
AD8613,Brand B,P002,2023-09-21 13:32:00,1330,202
AD8614,Brand B,P003,2023-09-21 13:33:00,1258,264
AD8615,Brand B,P003,2023-09-21 13:34:00,1416,180
AD8616,Brand C,P001,2023-09-21 13:35:00,2160,100
AD8617,Brand B,P004,2023-09-21 13:36:00,2019,112
AD8618,Brand B,P003,2023-09-21 13:37:00,2307,170
AD8619,Brand B,P003,2023-09-21 13:38:00,1729,250
AD8620,Brand B,P004,2023-09-21 13:39:00,3810,195
AD8621,Brand A,P003,2023-09-21 13:40:00,2415,51
AD8622,Brand B,P004,2023-09-21 13:41:00,2343,265
AD8623,Brand B,P004,2023-09-21 13:42:00,4187,287
AD8624,Brand B,P001,2023-09-21 13:43:00,2131,71
AD8625,Brand B,P003,2023-09-21 13:44:00,4244,173
AD8626,Brand B,P002,2023-09-21 13:45:00,4444,244
AD8627,Brand C,P002,2023-09-21 13:46:00,4190,153
AD8628,Brand B,P003,2023-09-21 13:47:00,4805,142
AD8629,Brand A,P001,2023-09-21 13:48:00,3519,109
AD8630,Brand A,P001,2023-09-21 13:49:00,1947,132
AD8631,Brand B,P002,2023-09-21 13:50:00,1523,281
AD8632,Brand B,P004,2023-09-21 13:51:00,2639,183
AD8633,Brand B,P002,2023-09-21 13:52:00,3023,228
AD8634,Brand C,P003,2023-09-21 13:53:00,4055,251
AD8635,Brand B,P003,2023-09-21 13:54:00,4943,175
AD8636,Brand C,P002,2023-09-21 13:55:00,2547,100
AD8637,Brand C,P004,2023-09-21 13:56:00,1151,117
AD8638,Brand B,P003,2023-09-21 13:57:00,4301,63
AD8639,Brand B,P004,2023-09-21 13:58:00,1666,227
AD8640,Brand B,P002,2023-09-21 13:59:00,3158,143
AD8641,Brand B,P001,2023-09-21 14:00:00,4880,288
AD8642,Brand C,P002,2023-09-21 14:01:00,2920,92
AD8643,Brand C,P001,2023-09-21 14:02:00,3902,201
AD8644,Brand B,P003,2023-09-21 14:03:00,2003,198
AD8645,Brand B,P002,2023-09-21 14:04:00,4143,77
AD8646,Brand C,P002,2023-09-21 14:05:00,4434,141
AD8647,Brand B,P004,2023-09-21 14:06:00,1233,256
AD8648,Brand B,P001,2023-09-21 14:07:00,1666,194
AD8649,Brand B,P001,2023-09-21 14:08:00,4564,271
AD8650,Brand C,P001,2023-09-21 14:09:00,1703,146
AD8651,Brand B,P003,2023-09-21 14:10:00,2005,69
AD8652,Brand B,P002,2023-09-21 14:11:00,2355,165
AD8653,Brand A,P001,2023-09-21 14:12:00,2221,151
AD8654,Brand C,P001,2023-09-21 14:13:00,1888,245
AD8655,Brand A,P001,2023-09-21 14:14:00,2794,68
AD8656,Brand C,P002,2023-09-21 14:15:00,1465,98
AD8657,Brand C,P001,2023-09-21 14:16:00,4898,76
AD8658,Brand B,P002,2023-09-21 14:17:00,3766,150
AD8659,Brand C,P004,2023-09-21 14:18:00,1332,211
AD8660,Brand A,P002,2023-09-21 14:19:00,1387,203
AD8661,Brand A,P001,2023-09-21 14:20:00,1851,259
AD8662,Brand C,P003,2023-09-21 14:21:00,2339,190
AD8663,Brand B,P002,2023-09-21 14:22:00,3641,149
AD8664,Brand A,P003,2023-09-21 14:23:00,1294,281
AD8665,Brand A,P003,2023-09-21 14:24:00,2647,88
AD8666,Brand C,P004,2023-09-21 14:25:00,1247,190
AD8667,Brand C,P004,2023-09-21 14:26:00,1695,155
AD8668,Brand B,P004,2023-09-21 14:27:00,2692,56
AD8669,Brand A,P002,2023-09-21 14:28:00,1321,193
AD8670,Brand B,P003,2023-09-21 14:29:00,2955,111
AD8671,Brand C,P004,2023-09-21 14:30:00,4609,279
AD8672,Brand A,P001,2023-09-21 14:31:00,3307,112
AD8673,Brand B,P001,2023-09-21 14:32:00,3534,223
AD8674,Brand A,P003,2023-09-21 14:33:00,2886,293
AD8675,Brand B,P001,2023-09-21 14:34:00,4759,56
AD8676,Brand B,P002,2023-09-21 14:35:00,2671,57
AD8677,Brand A,P002,2023-09-21 14:36:00,3983,77
AD8678,Brand B,P001,2023-09-21 14:37:00,3445,142
AD8679,Brand C,P003,2023-09-21 14:38:00,1021,207
AD8680,Brand C,P002,2023-09-21 14:39:00,4217,218
AD8681,Brand C,P002,2023-09-21 14:40:00,1400,117
AD8682,Brand B,P003,2023-09-21 14:41:00,4962,73
AD8683,Brand C,P001,2023-09-21 14:42:00,1973,236
AD8684,Brand A,P001,2023-09-21 14:43:00,3501,200
AD8685,Brand A,P003,2023-09-21 14:44:00,4691,194
AD8686,Brand B,P001,2023-09-21 14:45:00,4630,144
AD8687,Brand B,P001,2023-09-21 14:46:00,1518,187
AD8688,Brand C,P002,2023-09-21 14:47:00,4452,280
AD8689,Brand B,P002,2023-09-21 14:48:00,1262,110
AD8690,Brand B,P001,2023-09-21 14:49:00,2448,66
AD8691,Brand B,P003,2023-09-21 14:50:00,1839,107
AD8692,Brand B,P002,2023-09-21 14:51:00,1628,161
AD8693,Brand B,P003,2023-09-21 14:52:00,3931,224
AD8694,Brand B,P004,2023-09-21 14:53:00,1900,224
AD8695,Brand B,P001,2023-09-21 14:54:00,3873,162
AD8696,Brand B,P001,2023-09-21 14:55:00,3360,255
AD8697,Brand C,P001,2023-09-21 14:56:00,1480,161
AD8698,Brand B,P004,2023-09-21 14:57:00,3363,55
AD8699,Brand C,P001,2023-09-21 14:58:00,3619,194
AD8700,Brand B,P004,2023-09-21 14:59:00,3577,296
AD8701,Brand B,P004,2023-09-21 15:00:00,1632,54
AD8702,Brand B,P004,2023-09-21 15:01:00,1358,255
AD8703,Brand B,P002,2023-09-21 15:02:00,4637,295
AD8704,Brand C,P004,2023-09-21 15:03:00,2444,199
AD8705,Brand C,P002,2023-09-21 15:04:00,1328,242
AD8706,Brand B,P004,2023-09-21 15:05:00,2105,230
AD8707,Brand A,P002,2023-09-21 15:06:00,1053,143
AD8708,Brand B,P001,2023-09-21 15:07:00,4320,92
AD8709,Brand A,P002,2023-09-21 15:08:00,1825,77
AD8710,Brand A,P002,2023-09-21 15:09:00,2466,266
AD8711,Brand C,P004,2023-09-21 15:10:00,4073,229
AD8712,Brand B,P001,2023-09-21 15:11:00,1430,60
AD8713,Brand A,P003,2023-09-21 15:12:00,2896,292
AD8714,Brand A,P003,2023-09-21 15:13:00,2619,75
AD8715,Brand A,P001,2023-09-21 15:14:00,1376,116
AD8716,Brand B,P001,2023-09-21 15:15:00,1209,150
AD8717,Brand C,P003,2023-09-21 15:16:00,3248,277
AD8718,Brand C,P002,2023-09-21 15:17:00,1497,83
AD8719,Brand A,P004,2023-09-21 15:18:00,3859,132
AD8720,Brand B,P004,2023-09-21 15:19:00,3220,95
AD8721,Brand A,P004,2023-09-21 15:20:00,4745,163
AD8722,Brand C,P001,2023-09-21 15:21:00,1616,250
AD8723,Brand B,P003,2023-09-21 15:22:00,1869,178
AD8724,Brand C,P001,2023-09-21 15:23:00,2427,161
AD8725,Brand C,P003,2023-09-21 15:24:00,2536,202
AD8726,Brand A,P001,2023-09-21 15:25:00,4241,69
AD8727,Brand B,P001,2023-09-21 15:26:00,4710,198
AD8728,Brand C,P002,2023-09-21 15:27:00,3071,257
AD8729,Brand B,P003,2023-09-21 15:28:00,1188,244
AD8730,Brand B,P002,2023-09-21 15:29:00,1851,84
AD8731,Brand C,P004,2023-09-21 15:30:00,2238,131
AD8732,Brand B,P001,2023-09-21 15:31:00,3789,161
AD8733,Brand A,P004,2023-09-21 15:32:00,1557,166
AD8734,Brand A,P003,2023-09-21 15:33:00,1918,191
AD8735,Brand A,P001,2023-09-21 15:34:00,1636,201
AD8736,Brand C,P001,2023-09-21 15:35:00,3620,104
AD8737,Brand B,P004,2023-09-21 15:36:00,1455,165
AD8738,Brand C,P003,2023-09-21 15:37:00,3540,181
AD8739,Brand A,P001,2023-09-21 15:38:00,1856,138
AD8740,Brand B,P003,2023-09-21 15:39:00,1884,263
AD8741,Brand A,P002,2023-09-21 15:40:00,1154,170
AD8742,Brand A,P001,2023-09-21 15:41:00,2475,290
AD8743,Brand C,P002,2023-09-21 15:42:00,3796,194
AD8744,Brand C,P003,2023-09-21 15:43:00,3728,99
AD8745,Brand C,P001,2023-09-21 15:44:00,3111,87
AD8746,Brand A,P003,2023-09-21 15:45:00,2348,294
AD8747,Brand B,P004,2023-09-21 15:46:00,1976,96
AD8748,Brand C,P003,2023-09-21 15:47:00,2221,282
AD8749,Brand A,P001,2023-09-21 15:48:00,4473,281
AD8750,Brand C,P002,2023-09-21 15:49:00,1644,229
AD8751,Brand A,P001,2023-09-21 15:50:00,4155,260
AD8752,Brand C,P001,2023-09-21 15:51:00,4896,117
AD8753,Brand C,P003,2023-09-21 15:52:00,2590,272
AD8754,Brand B,P002,2023-09-21 15:53:00,3378,167
AD8755,Brand B,P001,2023-09-21 15:54:00,1283,62
AD8756,Brand A,P003,2023-09-21 15:55:00,4199,271
AD8757,Brand A,P004,2023-09-21 15:56:00,3560,292
AD8758,Brand A,P003,2023-09-21 15:57:00,2948,117
AD8759,Brand B,P004,2023-09-21 15:58:00,3817,113
AD8760,Brand A,P004,2023-09-21 15:59:00,2471,106
AD8761,Brand C,P002,2023-09-21 16:00:00,2617,161
AD8762,Brand A,P001,2023-09-21 16:01:00,4885,74
AD8763,Brand A,P001,2023-09-21 16:02:00,4418,267
AD8764,Brand B,P003,2023-09-21 16:03:00,2261,119
AD8765,Brand B,P001,2023-09-21 16:04:00,1386,274
AD8766,Brand C,P001,2023-09-21 16:05:00,2506,198
AD8767,Brand B,P003,2023-09-21 16:06:00,2833,107
AD8768,Brand C,P003,2023-09-21 16:07:00,4381,174
AD8769,Brand B,P002,2023-09-21 16:08:00,1156,87
AD8770,Brand A,P003,2023-09-21 16:09:00,2635,189
AD8771,Brand A,P001,2023-09-21 16:10:00,3625,235
AD8772,Brand B,P001,2023-09-21 16:11:00,2057,272
AD8773,Brand B,P001,2023-09-21 16:12:00,1574,51
AD8774,Brand B,P002,2023-09-21 16:13:00,4860,231
AD8775,Brand A,P003,2023-09-21 16:14:00,3577,217
AD8776,Brand C,P003,2023-09-21 16:15:00,2840,184
AD8777,Brand B,P003,2023-09-21 16:16:00,4013,199
AD8778,Brand C,P002,2023-09-21 16:17:00,3985,113
AD8779,Brand A,P002,2023-09-21 16:18:00,3750,85
AD8780,Brand A,P004,2023-09-21 16:19:00,4091,159
AD8781,Brand A,P004,2023-09-21 16:20:00,1626,179
AD8782,Brand C,P003,2023-09-21 16:21:00,3585,91
AD8783,Brand C,P002,2023-09-21 16:22:00,2357,98
AD8784,Brand B,P004,2023-09-21 16:23:00,2670,159
AD8785,Brand A,P002,2023-09-21 16:24:00,1409,222
AD8786,Brand C,P004,2023-09-21 16:25:00,4518,265
AD8787,Brand B,P004,2023-09-21 16:26:00,2683,156
AD8788,Brand A,P004,2023-09-21 16:27:00,4746,165
AD8789,Brand C,P002,2023-09-21 16:28:00,4644,288
AD8790,Brand C,P001,2023-09-21 16:29:00,1099,153
AD8791,Brand C,P002,2023-09-21 16:30:00,4947,63
AD8792,Brand B,P001,2023-09-21 16:31:00,1904,275
AD8793,Brand A,P002,2023-09-21 16:32:00,2691,192
AD8794,Brand B,P003,2023-09-21 16:33:00,2164,195
AD8795,Brand B,P003,2023-09-21 16:34:00,3230,58
AD8796,Brand C,P002,2023-09-21 16:35:00,2539,87
AD8797,Brand C,P001,2023-09-21 16:36:00,4272,51
AD8798,Brand C,P002,2023-09-21 16:37:00,4330,144
AD8799,Brand C,P003,2023-09-21 16:38:00,3984,246
AD8800,Brand A,P001,2023-09-21 16:39:00,4998,150
AD8801,Brand B,P003,2023-09-21 16:40:00,3719,261
AD8802,Brand B,P003,2023-09-21 16:41:00,4645,181
AD8803,Brand B,P003,2023-09-21 16:42:00,3884,274
AD8804,Brand C,P004,2023-09-21 16:43:00,4272,56
AD8805,Brand A,P001,2023-09-21 16:44:00,4419,173
AD8806,Brand A,P001,2023-09-21 16:45:00,3281,278
AD8807,Brand A,P002,2023-09-21 16:46:00,2296,205
AD8808,Brand C,P002,2023-09-21 16:47:00,4559,225
AD8809,Brand B,P001,2023-09-21 16:48:00,4576,150
AD8810,Brand B,P001,2023-09-21 16:49:00,1257,154
AD8811,Brand B,P002,2023-09-21 16:50:00,3853,273
AD8812,Brand A,P003,2023-09-21 16:51:00,3917,161
AD8813,Brand C,P004,2023-09-21 16:52:00,1496,269
AD8814,Brand A,P004,2023-09-21 16:53:00,3225,193
AD8815,Brand B,P001,2023-09-21 16:54:00,1260,243
AD8816,Brand A,P001,2023-09-21 16:55:00,3038,112
AD8817,Brand A,P002,2023-09-21 16:56:00,2771,77
AD8818,Brand C,P004,2023-09-21 16:57:00,1031,182
AD8819,Brand A,P004,2023-09-21 16:58:00,2967,222
AD8820,Brand C,P004,2023-09-21 16:59:00,1606,246
AD8821,Brand A,P003,2023-09-21 17:00:00,3364,287
AD8822,Brand C,P001,2023-09-21 17:01:00,1107,255
AD8823,Brand A,P004,2023-09-21 17:02:00,2592,246
AD8824,Brand A,P001,2023-09-21 17:03:00,2260,162
AD8825,Brand B,P001,2023-09-21 17:04:00,3144,278
AD8826,Brand C,P004,2023-09-21 17:05:00,1475,253
AD8827,Brand B,P002,2023-09-21 17:06:00,1542,193
AD8828,Brand B,P001,2023-09-21 17:07:00,2282,164
AD8829,Brand A,P003,2023-09-21 17:08:00,4256,68
AD8830,Brand B,P003,2023-09-21 17:09:00,3090,170
AD8831,Brand C,P003,2023-09-21 17:10:00,3283,70
AD8832,Brand B,P004,2023-09-21 17:11:00,3861,113
AD8833,Brand B,P002,2023-09-21 17:12:00,2510,167
AD8834,Brand A,P003,2023-09-21 17:13:00,4393,260
AD8835,Brand B,P002,2023-09-21 17:14:00,2397,270
AD8836,Brand C,P002,2023-09-21 17:15:00,4461,88
AD8837,Brand B,P004,2023-09-21 17:16:00,2475,203
AD8838,Brand B,P001,2023-09-21 17:17:00,1249,168
AD8839,Brand C,P001,2023-09-21 17:18:00,1313,184
AD8840,Brand C,P002,2023-09-21 17:19:00,4606,235
AD8841,Brand A,P004,2023-09-21 17:20:00,4511,154
AD8842,Brand A,P003,2023-09-21 17:21:00,3327,84
AD8843,Brand B,P002,2023-09-21 17:22:00,2244,278
AD8844,Brand B,P003,2023-09-21 17:23:00,1157,70
AD8845,Brand A,P002,2023-09-21 17:24:00,1412,50
AD8846,Brand B,P001,2023-09-21 17:25:00,4212,62
AD8847,Brand A,P003,2023-09-21 17:26:00,4861,277
AD8848,Brand A,P001,2023-09-21 17:27:00,2094,232
AD8849,Brand B,P001,2023-09-21 17:28:00,2414,130
AD8850,Brand B,P001,2023-09-21 17:29:00,4222,265
AD8851,Brand C,P004,2023-09-21 17:30:00,4461,61
AD8852,Brand C,P001,2023-09-21 17:31:00,4822,71
AD8853,Brand C,P001,2023-09-21 17:32:00,4653,73
AD8854,Brand B,P001,2023-09-21 17:33:00,1339,115
AD8855,Brand A,P004,2023-09-21 17:34:00,2849,210
AD8856,Brand A,P003,2023-09-21 17:35:00,2758,139
AD8857,Brand B,P002,2023-09-21 17:36:00,1683,295
AD8858,Brand A,P004,2023-09-21 17:37:00,3674,148
AD8859,Brand B,P003,2023-09-21 17:38:00,4043,295
AD8860,Brand C,P003,2023-09-21 17:39:00,4412,98
AD8861,Brand A,P002,2023-09-21 17:40:00,1398,63
AD8862,Brand B,P002,2023-09-21 17:41:00,4439,158
AD8863,Brand B,P003,2023-09-21 17:42:00,3835,239
AD8864,Brand A,P002,2023-09-21 17:43:00,2421,166
AD8865,Brand C,P004,2023-09-21 17:44:00,2228,278
AD8866,Brand C,P004,2023-09-21 17:45:00,1941,153
AD8867,Brand B,P003,2023-09-21 17:46:00,3874,82
AD8868,Brand A,P001,2023-09-21 17:47:00,4067,131
AD8869,Brand C,P002,2023-09-21 17:48:00,2931,161
AD8870,Brand A,P004,2023-09-21 17:49:00,3629,122
AD8871,Brand A,P002,2023-09-21 17:50:00,4467,166
AD8872,Brand C,P002,2023-09-21 17:51:00,1596,133
AD8873,Brand B,P001,2023-09-21 17:52:00,2767,134
AD8874,Brand C,P004,2023-09-21 17:53:00,1803,193
AD8875,Brand A,P001,2023-09-21 17:54:00,4669,143
AD8876,Brand B,P002,2023-09-21 17:55:00,1977,247
AD8877,Brand B,P002,2023-09-21 17:56:00,3721,203
AD8878,Brand C,P002,2023-09-21 17:57:00,4106,113
AD8879,Brand C,P002,2023-09-21 17:58:00,1215,227
AD8880,Brand A,P002,2023-09-21 17:59:00,2779,123
AD8881,Brand B,P002,2023-09-21 18:00:00,1647,158
AD8882,Brand B,P004,2023-09-21 18:01:00,3849,297
AD8883,Brand A,P002,2023-09-21 18:02:00,2697,270
AD8884,Brand C,P001,2023-09-21 18:03:00,1602,205
AD8885,Brand A,P001,2023-09-21 18:04:00,1889,299
AD8886,Brand C,P001,2023-09-21 18:05:00,2101,284
AD8887,Brand C,P001,2023-09-21 18:06:00,1366,278
AD8888,Brand B,P004,2023-09-21 18:07:00,4501,238
AD8889,Brand A,P002,2023-09-21 18:08:00,3975,122
AD8890,Brand B,P001,2023-09-21 18:09:00,1486,155
AD8891,Brand A,P003,2023-09-21 18:10:00,3485,154
AD8892,Brand C,P004,2023-09-21 18:11:00,4744,216
AD8893,Brand B,P003,2023-09-21 18:12:00,1137,211
AD8894,Brand A,P003,2023-09-21 18:13:00,4430,109
AD8895,Brand B,P003,2023-09-21 18:14:00,4393,68
AD8896,Brand B,P004,2023-09-21 18:15:00,3399,277
AD8897,Brand A,P001,2023-09-21 18:16:00,4726,190
AD8898,Brand B,P001,2023-09-21 18:17:00,3779,224
AD8899,Brand B,P001,2023-09-21 18:18:00,1165,213
AD8900,Brand A,P004,2023-09-21 18:19:00,4051,172
AD8901,Brand B,P003,2023-09-21 18:20:00,2813,60
AD8902,Brand B,P003,2023-09-21 18:21:00,1003,242
AD8903,Brand C,P001,2023-09-21 18:22:00,1742,163
AD8904,Brand A,P004,2023-09-21 18:23:00,2223,132
AD8905,Brand A,P002,2023-09-21 18:24:00,2295,268
AD8906,Brand B,P004,2023-09-21 18:25:00,2084,116
AD8907,Brand B,P002,2023-09-21 18:26:00,2413,241
AD8908,Brand B,P003,2023-09-21 18:27:00,1329,100
AD8909,Brand B,P002,2023-09-21 18:28:00,1502,198
AD8910,Brand C,P001,2023-09-21 18:29:00,1743,166
AD8911,Brand A,P003,2023-09-21 18:30:00,1330,200
AD8912,Brand C,P003,2023-09-21 18:31:00,1983,162
AD8913,Brand C,P004,2023-09-21 18:32:00,4135,168
AD8914,Brand C,P001,2023-09-21 18:33:00,3746,74
AD8915,Brand C,P002,2023-09-21 18:34:00,2025,194
AD8916,Brand A,P001,2023-09-21 18:35:00,2709,61
AD8917,Brand B,P001,2023-09-21 18:36:00,1061,175
AD8918,Brand B,P003,2023-09-21 18:37:00,3089,111
AD8919,Brand B,P001,2023-09-21 18:38:00,4586,66
AD8920,Brand B,P003,2023-09-21 18:39:00,1162,51
AD8921,Brand A,P001,2023-09-21 18:40:00,4313,234
AD8922,Brand A,P003,2023-09-21 18:41:00,2155,275
AD8923,Brand A,P004,2023-09-21 18:42:00,1669,61
AD8924,Brand A,P003,2023-09-21 18:43:00,4293,85
AD8925,Brand B,P004,2023-09-21 18:44:00,3780,233
AD8926,Brand B,P002,2023-09-21 18:45:00,4652,84
AD8927,Brand A,P003,2023-09-21 18:46:00,1260,278
AD8928,Brand B,P004,2023-09-21 18:47:00,1686,246
AD8929,Brand B,P004,2023-09-21 18:48:00,4197,295
AD8930,Brand C,P001,2023-09-21 18:49:00,2366,201
AD8931,Brand A,P001,2023-09-21 18:50:00,1855,57
AD8932,Brand A,P003,2023-09-21 18:51:00,4500,287
AD8933,Brand A,P002,2023-09-21 18:52:00,1341,70
AD8934,Brand C,P002,2023-09-21 18:53:00,4659,266
AD8935,Brand A,P002,2023-09-21 18:54:00,3692,56
AD8936,Brand C,P003,2023-09-21 18:55:00,1745,241
AD8937,Brand C,P003,2023-09-21 18:56:00,2557,297
AD8938,Brand A,P004,2023-09-21 18:57:00,4323,151
AD8939,Brand B,P003,2023-09-21 18:58:00,2896,109
AD8940,Brand A,P003,2023-09-21 18:59:00,1464,120
AD8941,Brand B,P004,2023-09-21 19:00:00,2917,206
AD8942,Brand A,P002,2023-09-21 19:01:00,1912,285
AD8943,Brand C,P002,2023-09-21 19:02:00,2743,59
AD8944,Brand A,P001,2023-09-21 19:03:00,1859,244
AD8945,Brand B,P004,2023-09-21 19:04:00,4621,50
AD8946,Brand A,P001,2023-09-21 19:05:00,2745,80
AD8947,Brand A,P002,2023-09-21 19:06:00,3337,212
AD8948,Brand C,P004,2023-09-21 19:07:00,2639,205
AD8949,Brand A,P003,2023-09-21 19:08:00,1349,273
AD8950,Brand C,P004,2023-09-21 19:09:00,1120,134
AD8951,Brand B,P001,2023-09-21 19:10:00,3612,284
AD8952,Brand A,P004,2023-09-21 19:11:00,4114,75
AD8953,Brand A,P002,2023-09-21 19:12:00,2127,57
AD8954,Brand B,P001,2023-09-21 19:13:00,2378,269
AD8955,Brand A,P004,2023-09-21 19:14:00,4207,261
AD8956,Brand A,P003,2023-09-21 19:15:00,3636,55
AD8957,Brand C,P003,2023-09-21 19:16:00,3543,75
AD8958,Brand A,P004,2023-09-21 19:17:00,2169,209
AD8959,Brand B,P002,2023-09-21 19:18:00,2199,291
AD8960,Brand A,P001,2023-09-21 19:19:00,3036,198
AD8961,Brand A,P002,2023-09-21 19:20:00,1095,126
AD8962,Brand B,P004,2023-09-21 19:21:00,1328,286
AD8963,Brand C,P001,2023-09-21 19:22:00,4581,221
AD8964,Brand C,P002,2023-09-21 19:23:00,3327,252
AD8965,Brand A,P002,2023-09-21 19:24:00,4669,170
AD8966,Brand B,P002,2023-09-21 19:25:00,4695,53
AD8967,Brand C,P001,2023-09-21 19:26:00,1578,258
AD8968,Brand C,P002,2023-09-21 19:27:00,2564,244
AD8969,Brand C,P003,2023-09-21 19:28:00,3011,119
AD8970,Brand C,P004,2023-09-21 19:29:00,3884,204
AD8971,Brand B,P001,2023-09-21 19:30:00,4244,107
AD8972,Brand B,P003,2023-09-21 19:31:00,3725,196
AD8973,Brand C,P004,2023-09-21 19:32:00,2470,99
AD8974,Brand B,P001,2023-09-21 19:33:00,4941,159
AD8975,Brand C,P001,2023-09-21 19:34:00,4951,125
AD8976,Brand C,P003,2023-09-21 19:35:00,3219,181
AD8977,Brand A,P002,2023-09-21 19:36:00,2247,297
AD8978,Brand A,P003,2023-09-21 19:37:00,2436,227
AD8979,Brand A,P003,2023-09-21 19:38:00,3162,227
AD8980,Brand C,P002,2023-09-21 19:39:00,4352,244
AD8981,Brand A,P001,2023-09-21 19:40:00,2894,77
AD8982,Brand B,P003,2023-09-21 19:41:00,4488,285
AD8983,Brand C,P001,2023-09-21 19:42:00,3986,240
AD8984,Brand B,P004,2023-09-21 19:43:00,3974,76
AD8985,Brand B,P004,2023-09-21 19:44:00,3113,170
AD8986,Brand C,P001,2023-09-21 19:45:00,2753,260
AD8987,Brand B,P001,2023-09-21 19:46:00,1656,154
AD8988,Brand A,P004,2023-09-21 19:47:00,4292,292
AD8989,Brand B,P002,2023-09-21 19:48:00,1246,238
AD8990,Brand C,P002,2023-09-21 19:49:00,2309,50
AD8991,Brand B,P001,2023-09-21 19:50:00,4433,94
AD8992,Brand C,P002,2023-09-21 19:51:00,4016,167
AD8993,Brand C,P002,2023-09-21 19:52:00,3654,126
AD8994,Brand C,P004,2023-09-21 19:53:00,4390,180
AD8995,Brand C,P001,2023-09-21 19:54:00,1401,175
AD8996,Brand B,P002,2023-09-21 19:55:00,1154,102
AD8997,Brand A,P004,2023-09-21 19:56:00,2016,93
AD8998,Brand A,P001,2023-09-21 19:57:00,4525,57
AD8999,Brand B,P003,2023-09-21 19:58:00,1184,269
AD9000,Brand C,P001,2023-09-21 19:59:00,2864,121
AD9001,Brand A,P001,2023-09-21 20:00:00,4125,199
AD9002,Brand C,P004,2023-09-21 20:01:00,1383,213
AD9003,Brand A,P004,2023-09-21 20:02:00,1654,258
AD9004,Brand B,P004,2023-09-21 20:03:00,3635,250
AD9005,Brand A,P002,2023-09-21 20:04:00,3824,289
AD9006,Brand B,P001,2023-09-21 20:05:00,3415,65
AD9007,Brand A,P001,2023-09-21 20:06:00,1585,293
AD9008,Brand C,P001,2023-09-21 20:07:00,2078,57
AD9009,Brand C,P003,2023-09-21 20:08:00,2601,124
AD9010,Brand B,P003,2023-09-21 20:09:00,2202,169
AD9011,Brand A,P003,2023-09-21 20:10:00,4418,208
AD9012,Brand B,P004,2023-09-21 20:11:00,1470,67
AD9013,Brand B,P001,2023-09-21 20:12:00,4259,284
AD9014,Brand B,P001,2023-09-21 20:13:00,1492,188
AD9015,Brand A,P001,2023-09-21 20:14:00,1404,229
AD9016,Brand A,P004,2023-09-21 20:15:00,1851,121
AD9017,Brand A,P001,2023-09-21 20:16:00,4737,176
AD9018,Brand C,P001,2023-09-21 20:17:00,2731,252
AD9019,Brand A,P003,2023-09-21 20:18:00,2957,229
AD9020,Brand B,P003,2023-09-21 20:19:00,2216,149
AD9021,Brand C,P002,2023-09-21 20:20:00,4796,74
AD9022,Brand A,P003,2023-09-21 20:21:00,2778,87
AD9023,Brand B,P001,2023-09-21 20:22:00,3850,132
AD9024,Brand C,P003,2023-09-21 20:23:00,3130,111
AD9025,Brand C,P002,2023-09-21 20:24:00,3560,188
AD9026,Brand C,P004,2023-09-21 20:25:00,3873,198
AD9027,Brand A,P003,2023-09-21 20:26:00,3555,271
AD9028,Brand B,P003,2023-09-21 20:27:00,3746,249
AD9029,Brand C,P001,2023-09-21 20:28:00,3345,156
AD9030,Brand A,P002,2023-09-21 20:29:00,4841,227
AD9031,Brand A,P004,2023-09-21 20:30:00,4271,134
AD9032,Brand A,P002,2023-09-21 20:31:00,2962,85
AD9033,Brand A,P002,2023-09-21 20:32:00,1056,246
AD9034,Brand B,P003,2023-09-21 20:33:00,3691,132
AD9035,Brand C,P001,2023-09-21 20:34:00,4039,266
AD9036,Brand A,P001,2023-09-21 20:35:00,4598,79
AD9037,Brand A,P003,2023-09-21 20:36:00,2161,157
AD9038,Brand C,P004,2023-09-21 20:37:00,2050,285
